Text,Score
في 9 سبتمبر، سجل ميسي ثلاثية وفاز منتخب الأرجنتين 3–0 على أرضه ضد بوليفيا فيتصفيات كأس العالم 2022؛ مما جعله يتفوق أيضًا علىبيليهبصفة أفضل هداف دولي في أمريكا الجنوبية برصيد 79 هدفًا.في نهائيفيناليسيما 2022–النسخة الثالثة– منكأس الأبطال كونميبول–يويفا، فيويمبليفي 2 يونيو 2022، ساعد ميسي مرتين تمريرات حاسمة انتهت بالفوز 3–0 على إيطاليا (حامل اللقب في النسخة السابقة) واُختِير أفضلَ لاعب في المباراة، ومحققًا مع منتخبه الأرجنتين لقبين على مستوى الدرجة الأولى.ثم تبع ميسي هذا في 6 يونيو بتسجيل أهداف منتخبه الخمسة ضدإستونياوالتي انتهت بنتيجة 5–0، متجاوزًافيرينك بوشكاشبين أفضل الهدافين في كرة القدم على مستوى الرجال على الإطلاق.,10.0
انضم ليونيل ميسي إلى تشكيلة اللاعبين فيكأس العالم لكرة القدم 2022 في قطر. استطاع ميسي في المباراة الافتتاحية تسجيل أول أهدافه في البطولة من ركلة جزاء ولكنها انتهت بهزيمة منتخب الأرجنتين أمامالمملكة العربية السعودية.سجل في مباراة منتخبه التالية ضدالمكسيكبضربة منخفضة من 20 ياردة والتي فازت فيها الأرجنتين 2–0. في آخر مباراة لهم في دور ال 16 ضدأستراليا، سجل ميسي الهدف الافتتاحي وانتهت بفوز الأرجنتين 2–1 فيما كان ظهوره رقم 1000 في مسيرته الكروية، وأصبح أيضًا اللاعب الأكثر ظهورًا في كرة القدم من أمريكا الجنوبية (كونمبول)، متجاوزًا الرقم القياسي السابق الذي سجله اللاعب الإكوادوريإيفان هورتادو، جنبًا إلى جنب مع تجاوز عدة سجلات أخرى مرتبطة بكأس العالم والمنتخب الوطني ومعادلتها.,10.0
اثنين من أبناء عمه يلعبون كرة القدم أيضاً، وهما:ماكسي، الذي يلعب كجناح لناديأوليمبيامن الباراغواي،وإيمانويل بيانكوتشي، الذي يلعب كلاعب خط وسط للنادي الإسبانيغيرونا.,10.0
في 11 مارس 2010 عُيّن ميسيسفيراً للنوايا الحسنةلليونيسيف،وذلك بهدف دعم حقوق الطفل. ودعمَ نادي برشلونة ميسي في هذا، الذي يتمتع أيضاً بعلاقة قوية مع اليونيسيف.,10.0
في مارس من عام 2010، صنفتهمجلة فرانس فوتبولعلى قمة قائمة أغنى لاعبي كرة القدم في العالم، بتسعة وعشرون مليونجنيه إسترلينيفي الجمع بين الإيرادات الآتية من الرواتب، المكافآت والأرباح خارج الملعب،في سبتمبر من عام 2014 أعلن موقع سبوكسالألمانيبأن ثروة ميسي تقدر بنحو 130 مليونيورو،وفي تقرير مالي حديث ذكرتمجلة فرانس فوتبولالتي تصدر فيفرنساأن ميسي هو أعلى لاعبي كرة القدم دخلاً خلال سنة 2015، إذ بلغ مجموع دخل اللاعب خلال تلك السنة 74 مليون يورو، وهذا الدخل عبارة عن مجموع راتب اللاعب مع نادي برشلونة والمكافئات وعقودالدعايةقبل خصمالضرائبوالالتزامات الاجتماعية.,10.0
بعد أن مُنع ميسي من اللعبللأرجنتينفيدورة الألعاب الأولمبية الصيفية لعام 2008،وافقت إدارة نادي برشلونة على تركه يرحل بعد أن تفاهم مع المدرب المعين حديثاًجوسيب غوارديولا.انضم ميسي بعد ذلك لتشكيلة الأرجنتين وسجل الهدف الأول في الفوز 2–1 علىساحل العاج.ثم سجل الهدف الأول، وصنعلأنخل دي ماريافي الشوط الثاني ليقود فريقه بالفوز 2–1 في الوقت الإضافي علىهولندا.وظهر أيضاً في مباراة الأرجنتين ضد منافسهالبرازيل، التي فازت بها الأرجنتين بنتيجة 3–0، وبالتالي تقدمت إلى المباراة النهائية. في مباراة الميدالية الذهبية، صنع ميسي مرة أخرى لدي ماريا هدف المباراة الوحيد في الفوز علىنيجيريا1–0.,10.0
لعب ميسي مع الأرجنتين في المباراة الافتتاحية بأكملها، وقاد المنتخب للفوز بنتيجة 1–0 ضدنيجيريا. كانت له عدة فرص للتسجيل لكنفانسون إنياماأوقفها مراراً وتكراراً.بدأ ميسي في مباراة الأرجنتين التالية بالفوز 4–1 علىكوريا الجنوبية؛ وقد شارك في جميع أهداف فريقه وساعدغونزالو هيغواينبتسجيلهاتريك.في المباراة الثالثة والأخيرة من مرحلة المجموعات كان ميسي القائد للأرجنتين في مباراة الفوز 2–0 علىاليونان، مرة أخرى كان مركز نقطة لعب الأرجنتين وكانرجل المباراة.,10.0
فيدور الستة عشرصنعلكارلوس تيفيزليسجل الهدف الأول في مباراة الفوز 3–1 ضدالمكسيك. واحتسب الحكم هذا الهدف على الرغم من أنه كانتسللواضح.انتهت بطولة كأس العالم للأرجنتين بخسارة 4–0 أمامألمانيا.,10.0
شارك ميسي في بطولةكوبا أمريكا 2011فيالأرجنتين، حيث لم يسجل أي هدف ولكنه صنع ثلاث أهداف. واُختِيره كرجل المباراة في مباراتين ضد بوليفيا (1–1) وكوستاريكا (3–0). خرجت الأرجنتين من الدور الربع النهائي فيركلات ترجيحيةضدالأوروغواي(1–1 وقت إضافي)، وسجل ميسي أول ركلة ترجيح.,10.0
منعت الإصابة ميسي من لعب أولى مباريات الأرجنتين فيكوبا أمريكا المئويةوالتي فاز بها الأرجنتين بنتيجة 2–1 أماممنتخب تشيلي. وفي المباراة الثانية أماممنتخب بنما، دخل ميسي كبديل في الدقيقة 61 من المباراة وسجلهاتريكلتنتهي المباراة بنتيجة 5–0 وتتأهل بذلك الأرجنتين إلى ربع النهائي،وفي الدور ربع النهائي أحرز ميسي هدف وصنع آخر خلال مباراة منتخب بلاده معمنتخب فنزويلاوالتي انتهت 4–1،وفي الدور نصف النهائي قاد ميسي منتخب بلادة لتجاوزمنتخب الولايات المتحدةوالوصول إلى نهائي البطولة للمرة الثانية على التوالي بعد الفوز بنتيجة 4–0 كان هدف ميسي الذي أحرزه في تلك المباراة هو هدفة رقم 55 مع منتخب بلادة جعلة يتجاوز اللاعب السابقغابرييل باتيستوتاكهداف تاريخي لمنتخب الأرجنتين،قبل أن يخسر النهائي ضدمنتخب تشيليبركلات الترجيح بعد انتهاء المباراة في وقتيها الأصلي والإضافي بالتعادل السلبي وضيّع ميسي الركلة الترجيحية التي أسندت له في ركلات الترجيح.,10.0
في 28 مارس 2017، أُوقف ميسي لأربع مباريات دولية بسبب سبّه لمساعد الحكم في مباراة ضدتشيليفي 23 مارس 2017. وغُرّم بمبلغ 10،000 فرنك سويسري.في 10 أكتوبر 2017، قاد ميسي بلاده للتأهللكأس العالم 2018بتسجيلههاتريكبعد أن كانت الأرجنتين خاسرة 1–0 في المباراة التي انتهت بفوز رفقاء ميسي 3–1 علىالإكوادور. وقد كانت الأرجنتين قبل هذا اللقاء لم تهزم الإكوادور فيكيتومنذ عام 2001.أهداف ميسي الثلاثة جعلته الهداف التاريخي فيتصفيات كونميبول المؤهلة لكأس العالم 2018برصيد 21 هدف، إلى جانبلويس سواريزمنالأوروغواي، متفوقاً على الرقم القياسي السابق الذي سجله مواطنههرنان كرسبو.,10.0
